player_id,player,pos,squad,age,standard_club,born,matches_played,standard_playing_time_starts,standard_playing_time_min,standard_playing_time_90s,goals,assists,standard_performance_g+a,standard_performance_g-pk,standard_performance_pk,standard_performance_pkatt,standard_performance_crdy,standard_performance_crdr,standard_per_90_minutes_gls,standard_per_90_minutes_ast,standard_per_90_minutes_g+a,standard_per_90_minutes_g-pk,standard_per_90_minutes_g+a-pk,shooting_90s,shooting_standard_gls,shots,shots_on_target,shooting_standard_sot%,shooting_standard_sh/90,shooting_standard_sot/90,shooting_standard_g/sh,shooting_standard_g/sot,shooting_standard_pk,shooting_standard_pkatt,misc_90s,yellow_cards,red_cards,misc_performance_2crdy,misc_performance_fls,misc_performance_fld,misc_performance_off,misc_performance_crs,misc_performance_int,misc_performance_tklw,misc_performance_pkwon,misc_performance_pkcon,misc_performance_og,playingtime_playing_time_mp,playingtime_playing_time_min,playingtime_playing_time_mn/mp,playingtime_playing_time_min%,playingtime_playing_time_90s,playingtime_starts_starts,playingtime_starts_mn/start,playingtime_starts_compl,playingtime_subs_subs,playingtime_subs_mn/sub,playingtime_subs_unsub,playingtime_team_success_ppm,playingtime_team_success_ong,playingtime_team_success_onga,playingtime_team_success_+/-,playingtime_team_success_+/-90,playingtime_team_success_on-off,minutes,played
332,Jason Geria,DF,au Australia,33,,1993,2,0,62,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.7,0,0,0,,0.0,0.0,,,0,0,0.7,0,0,0,2,0,0,1,2,1,,,0,2,62.0,31.0,15.9,0.7,0,,0,2,31.0,2,1.5,1.0,0.0,1.0,1.45,1.73,62,True
333,Khalid Al Ghannam,MF,sa Saudi Arabia,25,,2000,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0.0,0.0,,,0,0,0.0,0,0,0,0,0,0,0,0,0,,,0,1,1.0,1.0,0.4,0.0,0,,0,1,1.0,2,0.0,0.0,0.0,0.0,0.0,1.34,1,True
334,Ismaël Gharbi,MF,tn Tunisia,22,,2004,3,1,127,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.4,0,3,0,0.0,2.13,0.0,0.0,,0,0,1.4,0,0,0,0,2,0,1,1,1,,,0,3,127.0,42.0,47.0,1.4,1,74.0,0,2,27.0,0,0.0,1.0,7.0,-6.0,-4.25,-1.73,127,True
335,Mehdi Ghayedi,FW,ir IR Iran,27,,1998,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0,1,0,0.0,2.0,0.0,0.0,,0,0,0.5,0,0,0,2,1,0,3,0,0,,,0,1,45.0,45.0,16.7,0.5,0,,0,1,45.0,2,1.0,1.0,1.0,0.0,0.0,0.0,45,True
336,Farés Ghedjemis,"FW,MF",dz Algeria,23,,2002,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0.0,0.0,,,0,0,0.0,0,0,0,0,0,0,0,0,0,,,0,1,1.0,1.0,0.3,0.0,0,,0,1,1.0,3,1.0,0.0,1.0,-1.0,-90.0,-89.25,1,True
337,Saman Ghoddos,MF,ir IR Iran,32,,1993,3,3,208,2.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.3,0,4,0,0.0,1.73,0.0,0.0,,0,0,2.3,0,0,0,3,0,1,1,5,4,,,0,3,208.0,69.0,77.0,2.3,3,69.0,0,0,,0,1.0,3.0,3.0,0.0,0.0,0.0,208,True
338,Mohammad Ghorbani,MF,ir IR Iran,25,,2001,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,2,1,50.0,2.0,1.0,0.0,0.0,0,0,1.0,0,0,0,2,1,0,0,2,2,,,0,1,90.0,90.0,33.3,1.0,1,90.0,1,0,,2,1.0,1.0,1.0,0.0,0.0,0.0,90,True
339,Lee Gi-hyuk,DF,kr Korea Republic,25,,2000,3,3,270,3.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,3.0,0,0,0,,0.0,0.0,,,0,0,3.0,1,0,0,2,1,0,2,5,4,,,0,3,270.0,90.0,100.0,3.0,3,90.0,3,0,,0,1.0,2.0,3.0,-1.0,-0.33,,270,True
340,Armin Gigovic,MF,ba Bosnia–Herz,24,,2002,2,1,79,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.9,0,0,0,,0.0,0.0,,,0,0,0.9,0,0,0,0,2,0,0,2,1,,,0,2,79.0,40.0,21.9,0.9,1,50.0,0,1,29.0,2,0.5,0.0,2.0,-2.0,-2.28,-1.96,79,True
341,Orlando Gill,GK,py Paraguay,26,,2000,5,5,480,5.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.3,0,0,0,,0.0,0.0,,,0,0,5.3,0,0,0,0,3,0,0,0,0,,,0,5,480.0,96.0,100.0,5.3,5,96.0,5,0,,0,1.0,3.0,6.0,-3.0,-0.56,,480,True
342,Santiago Giménez,FW,mx Mexico,25,,2001,4,0,86,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,2,1,50.0,2.09,1.05,0.0,0.0,0,0,1.0,0,0,0,1,3,0,0,0,0,,,0,4,86.0,22.0,19.1,1.0,0,,0,4,22.0,1,2.25,2.0,0.0,2.0,2.09,0.86,86,True
343,Aníbal Godoy,MF,pa Panama,36,,1990,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0.0,0.0,,,0,0,0.0,0,0,0,0,1,0,1,0,0,,,0,1,1.0,1.0,0.4,0.0,0,,0,1,1.0,2,0.0,0.0,1.0,-1.0,-90.0,-89.0,1,True
344,Andrés Gómez,MF,co Colombia,23,,2002,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0.0,0.0,,,0,0,0.0,0,0,0,0,0,0,0,1,0,,,0,1,1.0,1.0,0.2,0.0,0,,0,1,1.0,4,3.0,1.0,0.0,1.0,90.0,89.44,1,True
345,Diego Gómez,MF,py Paraguay,23,,2003,4,4,304,3.4,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,3.4,0,6,0,0.0,1.78,0.0,0.0,,0,0,3.4,2,0,0,5,1,0,1,9,6,,,0,4,304.0,76.0,63.3,3.4,4,76.0,0,0,,0,1.0,2.0,4.0,-2.0,-0.59,-0.08,304,True
346,Gustavo Gómez,DF,py Paraguay,33,,1993,5,5,480,5.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.3,0,2,0,0.0,0.37,0.0,0.0,,0,0,5.3,0,0,0,3,2,1,0,2,3,,,0,5,480.0,96.0,100.0,5.3,5,96.0,5,0,,0,1.0,3.0,6.0,-3.0,-0.56,,480,True
347,Armando González,FW,mx Mexico,23,,2003,1,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2,0,0,0,,0.0,0.0,,,0,0,0.2,0,0,0,1,0,0,0,0,0,,,0,1,15.0,15.0,3.3,0.2,0,,0,1,15.0,4,3.0,0.0,0.0,0.0,0.0,-1.45,15,True
348,Nicolás González,MF,ar Argentina,28,,1998,7,1,259,2.9,0,1,1,0,0,0,0,0,0.0,0.35,0.35,0.0,0.35,2.9,0,7,1,14.3,2.43,0.35,0.0,0.0,0,0,2.9,0,0,0,4,3,2,6,1,3,,,0,7,259.0,37.0,32.0,2.9,1,45.0,0,6,36.0,1,2.57,12.0,2.0,10.0,3.47,3.31,259,True
349,Anthony Gordon,MF,eng England,25,,2001,6,5,396,4.4,1,3,4,1,0,0,0,0,0.23,0.68,0.91,0.23,0.91,4.4,1,6,4,66.7,1.36,0.91,0.17,0.25,0,0,4.4,0,0,0,4,10,0,8,3,3,,,0,6,396.0,66.0,52.8,4.4,5,73.0,1,1,30.0,2,2.17,10.0,5.0,5.0,1.14,0.37,396,True
350,Leon Goretzka,MF,de Germany,31,,1995,3,0,99,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.1,0,2,0,0.0,1.82,0.0,0.0,,0,0,1.1,0,0,0,0,0,0,1,1,1,,,0,3,99.0,33.0,25.4,1.1,0,,0,3,33.0,1,2.33,4.0,0.0,4.0,3.64,3.02,99,True
351,Kenji Gorré,"FW,MF",cw Curaçao,31,,1994,1,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2,0,0,0,,0.0,0.0,,,0,0,0.2,0,0,0,0,0,0,0,0,0,,,0,1,16.0,16.0,5.9,0.2,0,,0,1,16.0,2,1.0,0.0,0.0,0.0,0.0,2.83,16,True
352,Keisuke Gotō,FW,jp Japan,21,,2005,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0,0,0,,0.0,0.0,,,0,0,0.1,0,0,0,0,1,0,0,0,1,,,0,1,7.0,7.0,1.9,0.1,0,,0,1,7.0,3,3.0,0.0,0.0,0.0,0.0,-0.76,7,True
353,Amine Gouiri,FW,dz Algeria,26,,2000,4,3,251,2.8,1,0,1,1,0,0,0,0,0.36,0.0,0.36,0.36,0.36,2.8,1,3,2,66.7,1.08,0.72,0.33,0.5,0,0,2.8,0,0,0,1,1,0,1,0,1,,,0,4,251.0,63.0,69.7,2.8,3,73.0,0,1,33.0,0,1.0,4.0,5.0,-1.0,-0.36,2.12,251,True
354,Ryan Gravenberch,MF,nl Netherlands,24,,2002,4,4,345,3.8,0,2,2,0,0,0,0,0,0.0,0.52,0.52,0.0,0.52,3.8,0,5,0,0.0,1.3,0.0,0.0,,0,0,3.8,0,0,0,5,3,0,4,6,1,,,0,4,345.0,86.0,88.5,3.8,4,86.0,2,0,,0,2.0,11.0,3.0,8.0,2.09,6.09,345,True
355,Michael Gregoritsch,FW,at Austria,32,,1994,3,2,188,2.1,0,1,1,0,0,0,0,0,0.0,0.48,0.48,0.0,0.48,2.1,0,1,0,0.0,0.48,0.0,0.0,,0,0,2.1,0,0,0,1,1,2,0,0,0,,,0,3,188.0,63.0,52.2,2.1,2,72.0,0,1,45.0,1,0.33,2.0,4.0,-2.0,-0.96,-0.43,188,True
356,Florian Grillitsch,"DF,MF",at Austria,30,,1995,2,0,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,,0.0,0.0,,,0,0,1.0,0,0,0,3,1,0,1,0,1,,,0,2,90.0,45.0,25.0,1.0,0,,0,2,45.0,2,0.5,2.0,4.0,-2.0,-2.0,-1.67,90,True
357,Pascal Groß,"DF,MF",de Germany,34,,1991,1,0,18,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2,0,1,0,0.0,5.0,0.0,0.0,,0,0,0.2,0,0,0,1,0,0,1,0,2,,,0,1,18.0,18.0,4.6,0.2,0,,0,1,18.0,3,0.0,0.0,1.0,-1.0,-5.0,-6.69,18,True
358,Gabriel Gudmundsson,"MF,DF",se Sweden,27,,1999,4,4,330,3.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,3.7,0,0,0,,0.0,0.0,,,0,0,3.7,1,0,0,5,7,0,4,5,3,,,0,4,330.0,83.0,91.7,3.7,4,83.0,1,0,,0,1.0,5.0,10.0,-5.0,-1.36,-7.36,330,True
359,Cho Gue-sung,FW,kr Korea Republic,28,,1998,2,0,31,0.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.3,0,2,1,50.0,5.81,2.9,0.0,0.0,0,0,0.3,1,0,0,1,0,0,0,0,0,,,0,2,31.0,16.0,11.5,0.3,0,,0,2,16.0,1,0.0,0.0,0.0,0.0,0.0,0.38,31,True
360,Marc Guéhi,DF,eng England,25,,2000,8,7,663,7.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,7.4,0,1,0,0.0,0.14,0.0,0.0,,0,0,7.4,1,0,0,4,13,0,0,6,1,,,0,8,663.0,83.0,88.4,7.4,7,94.0,6,1,4.0,0,2.38,15.0,9.0,6.0,0.81,-1.25,663,True
361,Evann Guessand,"FW,MF",ci Côte d'Ivoire,24,,2001,2,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2,0,1,0,0.0,5.29,0.0,0.0,,0,0,0.2,0,0,0,1,0,0,0,0,0,,,0,2,17.0,9.0,4.7,0.2,0,,0,2,9.0,2,0.0,0.0,1.0,-1.0,-5.29,-5.82,17,True
362,Idrissa Gueye,MF,sn Senegal,36,,1989,4,4,361,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,0,5,1,20.0,1.25,0.25,0.0,0.0,0,0,4.0,0,0,0,2,2,0,1,2,4,,,0,4,361.0,90.0,92.6,4.0,4,90.0,2,0,,0,0.75,9.0,7.0,2.0,0.5,3.6,361,True
363,Pape Gueye,MF,sn Senegal,27,,1999,4,3,234,2.6,2,1,3,2,0,0,1,0,0.77,0.38,1.15,0.77,1.15,2.6,2,8,3,37.5,3.08,1.15,0.25,0.67,0,0,2.6,1,0,0,4,2,0,3,4,1,,,0,4,234.0,59.0,60.0,2.6,3,67.0,0,1,34.0,0,0.75,6.0,4.0,2.0,0.77,1.35,234,True
364,Bruno Guimarães,MF,br Brazil,28,,1997,5,5,416,4.6,0,4,4,0,0,1,0,0,0.0,0.87,0.87,0.0,0.87,4.6,0,8,2,25.0,1.73,0.43,0.0,0.0,0,1,4.6,0,0,0,4,7,0,16,2,6,,,0,5,416.0,83.0,92.4,4.6,5,83.0,1,0,,0,2.0,8.0,3.0,5.0,1.08,-1.57,416,True
365,Deniz Gül,FW,tr Türkiye,21,,2004,2,0,37,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4,0,2,1,50.0,4.86,2.43,0.0,0.0,0,0,0.4,0,0,0,2,0,0,0,0,0,,,0,2,37.0,19.0,13.7,0.4,0,,0,2,19.0,1,0.0,0.0,0.0,0.0,0.0,0.77,37,True
366,Arda Güler,MF,tr Türkiye,21,,2005,3,3,270,3.0,1,0,1,1,0,0,0,0,0.33,0.0,0.33,0.33,0.33,3.0,1,12,4,33.3,4.0,1.33,0.08,0.25,0,0,3.0,0,0,0,3,10,2,14,2,3,,,0,3,270.0,90.0,100.0,3.0,3,90.0,3,0,,0,1.0,3.0,5.0,-2.0,-0.67,,270,True
367,Angus Gunn,GK,sct Scotland,30,,1996,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,0,0,0,,0.0,0.0,,,0,0,3.0,0,0,0,0,0,0,0,0,1,,,0,3,270.0,90.0,100.0,3.0,3,90.0,3,0,,0,1.0,1.0,4.0,-3.0,-1.0,,270,True
368,Malo Gusto,DF,fr France,23,,2003,5,1,121,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.3,0,0,0,,0.0,0.0,,,0,0,1.3,0,0,0,4,2,0,2,2,3,,,0,5,121.0,24.0,16.8,1.3,1,89.0,0,4,8.0,3,2.4,4.0,5.0,-1.0,-0.74,-2.4,121,True
369,Brian Gutiérrez,MF,mx Mexico,22,,2003,4,2,198,2.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2.2,0,6,0,0.0,2.73,0.0,0.0,,0,0,2.2,1,0,0,5,3,0,5,2,1,,,0,4,198.0,50.0,44.0,2.2,2,68.0,0,2,32.0,1,2.25,3.0,0.0,3.0,1.36,-0.06,198,True
370,Jorge Gutiérrez,DF,pa Panama,27,,1998,1,1,87,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,,0.0,0.0,,,0,0,1.0,0,0,0,1,2,0,0,1,1,,,0,1,87.0,87.0,32.2,1.0,1,87.0,0,0,,2,0.0,0.0,2.0,-2.0,-2.07,-1.09,87,True
371,Joško Gvardiol,DF,hr Croatia,24,,2002,4,2,139,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.5,0,1,0,0.0,0.65,0.0,0.0,,0,0,1.5,0,0,0,2,3,0,0,2,2,,,0,4,139.0,35.0,38.6,1.5,2,68.0,1,2,2.0,0,1.5,2.0,5.0,-3.0,-1.94,-2.76,139,True
372,Viktor Gyökeres,FW,se Sweden,28,,1998,4,4,360,4.0,1,2,3,1,0,0,1,0,0.25,0.5,0.75,0.25,0.75,4.0,1,12,6,50.0,3.0,1.5,0.08,0.17,0,0,4.0,1,0,0,4,7,1,1,0,1,,,0,4,360.0,90.0,100.0,4.0,4,90.0,4,0,,0,1.0,7.0,10.0,-3.0,-0.75,,360,True
373,Aziz Gʻaniyev,MF,uz Uzbekistan,28,,1998,2,1,122,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.4,0,1,0,0.0,0.74,0.0,0.0,,0,0,1.4,0,0,0,2,1,0,6,0,6,,,0,2,122.0,61.0,45.2,1.4,1,90.0,1,1,32.0,1,0.0,0.0,8.0,-8.0,-5.9,-5.29,122,True
374,Erling Haaland,FW,no Norway,25,,2000,5,5,465,5.2,7,0,7,7,0,0,0,0,1.35,0.0,1.35,1.35,1.35,5.2,7,20,13,65.0,3.87,2.52,0.35,0.54,0,0,5.2,0,0,0,5,3,0,1,1,0,,,0,5,465.0,93.0,81.6,5.2,5,93.0,4,0,,1,2.4,12.0,7.0,5.0,0.97,3.54,465,True
375,Ihsan Haddad,DF,jo Jordan,32,,1994,3,3,260,2.9,0,1,1,0,0,0,0,0,0.0,0.35,0.35,0.0,0.35,2.9,0,1,0,0.0,0.35,0.0,0.0,,0,0,2.9,0,0,0,3,1,0,8,2,1,,,0,3,260.0,87.0,96.3,2.9,3,87.0,2,0,,0,0.0,3.0,7.0,-4.0,-1.38,7.62,260,True
376,Anis Hadj Moussa,MF,dz Algeria,24,,2002,3,1,98,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.1,0,2,0,0.0,1.84,0.0,0.0,,0,0,1.1,0,0,0,0,2,0,5,1,0,,,0,3,98.0,33.0,27.2,1.1,1,63.0,0,2,18.0,1,1.0,1.0,2.0,-1.0,-0.92,0.11,98,True
377,Jaouen Hadjam,DF,dz Algeria,23,,2003,3,1,109,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.2,0,1,0,0.0,0.83,0.0,0.0,,0,0,1.2,0,0,0,0,0,0,1,1,1,,,0,3,109.0,36.0,30.3,1.2,1,70.0,0,2,20.0,1,1.33,2.0,2.0,0.0,0.0,1.43,109,True
378,Amir Hadžiahmetović,MF,ba Bosnia–Herz,29,,1997,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0,0,0,,0.0,0.0,,,0,0,0.1,0,0,0,0,0,0,1,0,0,,,0,1,6.0,6.0,1.7,0.1,0,,0,1,6.0,3,0.0,1.0,2.0,-1.0,-15.0,-14.49,6,True
379,Dennis Hadžikadunić,DF,ba Bosnia–Herz,27,,1998,1,0,27,0.3,0,1,1,0,0,0,0,0,0.0,3.33,3.33,0.0,3.33,0.3,0,0,0,,0.0,0.0,,,0,0,0.3,0,0,0,1,0,0,0,0,2,,,0,1,27.0,27.0,7.5,0.3,0,,0,1,27.0,3,3.0,1.0,0.0,1.0,3.33,4.41,27,True
380,Karim Hafez,DF,eg Egypt,30,,1996,3,2,172,1.9,0,1,1,0,0,0,0,0,0.0,0.52,0.52,0.0,0.52,1.9,0,1,0,0.0,0.52,0.0,0.0,,0,0,1.9,0,0,0,1,2,0,3,3,1,,,0,3,172.0,57.0,35.8,1.9,2,85.0,1,1,3.0,2,0.67,3.0,4.0,-1.0,-0.52,-1.11,172,True
381,Ehsan Hajsafi,DF,ir IR Iran,36,,1990,2,1,91,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0.0,0.99,0.0,0.0,,0,0,1.0,1,0,0,2,1,0,2,1,0,,,0,2,91.0,46.0,33.7,1.0,1,65.0,0,1,26.0,1,1.0,0.0,0.0,0.0,0.0,0.0,91,True
382,Achraf Hakimi,DF,ma Morocco,27,,1998,6,6,570,6.3,1,2,3,1,0,0,1,0,0.16,0.32,0.47,0.16,0.47,6.3,1,14,4,28.6,2.21,0.63,0.07,0.25,0,0,6.3,1,0,0,7,16,0,35,5,10,,,0,6,570.0,95.0,100.0,6.3,6,95.0,6,0,,0,1.83,10.0,6.0,4.0,0.63,,570,True
383,Redouane Halhal,DF,ma Morocco,23,,2003,2,2,180,2.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,,0.0,0.0,,,0,0,2.0,1,0,0,3,5,1,0,1,1,,,0,2,180.0,90.0,31.6,2.0,2,90.0,2,0,,4,3.0,7.0,2.0,5.0,2.5,2.73,180,True
384,Ali Al Hamadi,FW,iq Iraq,24,,2002,3,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0,6,0,0.0,3.0,0.0,0.0,,0,0,2.0,0,0,0,1,5,0,0,2,2,,,0,3,180.0,60.0,66.7,2.0,2,58.0,0,1,65.0,0,0.0,1.0,6.0,-5.0,-2.5,3.5,180,True
385,Abdullah Al-Hamdan,FW,sa Saudi Arabia,26,,1999,3,0,71,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.8,0,2,2,100.0,2.54,2.54,0.0,0.0,0,0,0.8,0,0,0,2,0,0,1,0,0,,,0,3,71.0,24.0,26.3,0.8,0,,0,3,24.0,0,0.67,0.0,1.0,-1.0,-1.27,0.09,71,True
386,Mohamed Amine Ben Hamida,DF,tn Tunisia,30,,1995,3,2,202,2.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.2,0,0,0,,0.0,0.0,,,0,0,2.2,0,0,0,3,1,0,1,1,9,,,0,3,202.0,67.0,74.8,2.2,2,79.0,1,1,45.0,0,0.0,2.0,10.0,-8.0,-3.56,-0.92,202,True
387,Odiljon Hamrobekov,MF,uz Uzbekistan,30,,1996,2,1,77,0.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.9,0,1,0,0.0,1.17,0.0,0.0,,0,0,0.9,1,0,0,1,1,0,0,0,0,,,0,2,77.0,39.0,28.5,0.9,1,45.0,0,1,32.0,1,0.0,0.0,6.0,-6.0,-7.01,-5.61,77,True
388,Lee Han-beom,DF,kr Korea Republic,23,,2002,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,0,2,0,0.0,0.67,0.0,0.0,,0,0,3.0,0,0,0,7,2,0,2,3,2,,,0,3,270.0,90.0,100.0,3.0,3,90.0,3,0,,0,1.0,2.0,3.0,-1.0,-0.33,,270,True
389,Grant Hanley,DF,sct Scotland,34,,1991,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,,0.0,0.0,,,0,0,2.0,0,0,0,1,0,1,0,1,2,,,0,2,180.0,90.0,66.7,2.0,2,90.0,2,0,,1,1.5,1.0,1.0,0.0,0.0,3.0,180,True
390,Sontje Hansen,FW,cw Curaçao,24,,2002,1,1,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0,1,1,100.0,2.0,2.0,0.0,0.0,0,0,0.5,0,0,0,0,0,0,0,0,0,,,0,1,45.0,45.0,16.7,0.5,1,45.0,0,0,,2,0.0,1.0,3.0,-2.0,-4.0,-1.6,45,True
391,Mohamed Hany,DF,eg Egypt,30,,1996,5,5,480,5.3,0,1,1,0,0,0,0,0,0.0,0.19,0.19,0.0,0.19,5.3,0,4,0,0.0,0.75,0.0,0.0,,0,0,5.3,0,0,0,2,1,0,15,6,9,,,2,5,480.0,96.0,100.0,5.3,5,96.0,5,0,,0,1.2,8.0,7.0,1.0,0.19,,480,True
392,Moteb Al-Harbi,DF,sa Saudi Arabia,26,,2000,3,2,188,2.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.1,0,0,0,,0.0,0.0,,,0,0,2.1,0,0,0,0,4,0,1,4,1,,,0,3,188.0,63.0,69.6,2.1,2,90.0,1,1,9.0,0,0.67,1.0,5.0,-4.0,-1.91,-1.91,188,True
393,Saleh Hardani,DF,ir IR Iran,27,,1998,2,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,,0.0,0.0,,,0,0,1.0,0,0,0,0,2,0,1,2,2,,,0,2,90.0,45.0,33.3,1.0,1,45.0,0,1,45.0,1,1.0,0.0,0.0,0.0,0.0,0.0,90,True
394,Carlos Harvey,MF,pa Panama,26,,2000,3,3,267,3.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,3.0,0,5,0,0.0,1.69,0.0,0.0,,0,0,3.0,1,0,0,8,3,0,0,0,3,,,0,3,267.0,89.0,98.9,3.0,3,89.0,2,0,,0,0.0,0.0,4.0,-4.0,-1.35,-1.35,267,True
395,Akam Hashim,DF,iq Iraq,27,,1998,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,0,1,0,0.0,0.33,0.0,0.0,,0,0,3.0,0,0,0,0,3,0,0,2,1,,,0,3,270.0,90.0,100.0,3.0,3,90.0,3,0,,0,0.0,1.0,12.0,-11.0,-3.67,,270,True
396,Haissem Hassan,MF,eg Egypt,24,,2002,2,1,126,1.4,0,1,1,0,0,0,2,0,0.0,0.71,0.71,0.0,0.71,1.4,0,1,0,0.0,0.71,0.0,0.0,,0,0,1.4,2,0,0,2,2,0,9,0,1,,,0,2,126.0,63.0,26.3,1.4,1,72.0,0,1,54.0,3,0.5,2.0,0.0,2.0,1.43,1.68,126,True
397,Jalal Hassan,GK,iq Iraq,35,,1991,2,1,135,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.5,0,0,0,,0.0,0.0,,,0,0,1.5,0,0,0,0,1,0,0,0,0,,,0,2,135.0,68.0,50.0,1.5,1,90.0,1,1,45.0,1,0.0,1.0,8.0,-7.0,-4.67,-2.0,135,True
398,Abdulaziz Hatem,MF,qa Qatar,36,,1990,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,0,,0.0,0.0,,,0,0,0.5,0,0,0,1,0,0,0,0,0,,,0,1,45.0,45.0,16.7,0.5,0,,0,1,45.0,2,0.0,0.0,1.0,-1.0,-2.0,0.8,45,True
399,Jorrel Hato,DF,nl Netherlands,20,,2006,1,0,35,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4,0,0,0,,0.0,0.0,,,0,0,0.4,0,0,0,0,0,0,1,0,0,,,0,1,35.0,35.0,9.0,0.4,0,,0,1,35.0,3,1.0,0.0,1.0,-1.0,-2.57,-4.35,35,True
400,Kai Havertz,FW,de Germany,27,,1999,4,4,353,3.9,3,0,3,2,1,1,1,0,0.76,0.0,0.76,0.51,0.51,3.9,3,12,7,58.3,3.06,1.78,0.25,0.43,1,1,3.9,1,0,0,3,4,1,1,1,2,,,0,4,353.0,88.0,90.5,3.9,4,88.0,2,0,,0,1.75,10.0,4.0,6.0,1.53,1.53,353,True
